,AMZN,AMZN,AMZN,AMZN,AMZN,EKSO,EKSO,EKSO,EKSO,EKSO,SPLK,SPLK,SPLK,SPLK,SPLK,AAPL,AAPL,AAPL,AAPL,AAPL,BPMC,BPMC,BPMC,BPMC,BPMC,CRM,CRM,CRM,CRM,CRM
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-16,3179.989990234375,3187.239990234375,3074.14990234375,3078.10009765625,4512200,5.340000152587891,5.650000095367432,5.340000152587891,5.440000057220459,75100,187.3300018310547,187.52999877929688,181.07000732421875,182.5500030517578,1391700,114.49360121936267,115.25867703315409,111.32398517514702,111.41340637207031,154679000,73.41999816894531,76.93000030517578,72.9000015258789,75.9800033569336,402900,254.6699981689453,255.42999267578125,250.22999572753906,250.60000610351562,5441200
2020-09-17,3009.25,3029.429931640625,2972.550048828125,3008.72998046875,6449100,5.369999885559082,5.579999923706055,5.300000190734863,5.300000190734863,61000,176.19000244140625,179.55999755859375,173.11000061035156,177.67999267578125,2121000,109.01881661695018,111.48296350378402,108.01526907368182,109.63484954833984,178011000,74.83000183105469,80.02999877929688,74.12999725341797,78.33999633789062,652500,246.1199951171875,248.82000732421875,241.30999755859375,244.52999877929688,5279500
2020-09-18,3031.739990234375,3037.800048828125,2905.5400390625,2954.909912109375,8892600,5.340000152587891,5.429999828338623,5.059999942779541,5.070000171661377,77600,178.85000610351562,180.16000366210938,171.27000427246094,174.88999938964844,2886500,109.69446547759142,110.17139368444097,105.41200434745099,106.15721130371094,287104900,78.87000274658203,79.88999938964844,77.41500091552734,79.44999694824219,826300,245.1300048828125,248.11000061035156,238.7100067138672,242.77999877929688,6595600
2020-09-21,2906.5,2962.0,2871.0,2960.469970703125,6117900,5.059999942779541,5.190000057220459,4.690000057220459,4.690000057220459,66100,171.99000549316406,177.9499969482422,171.07000732421875,177.72999572753906,2217900,103.87191433656507,109.48580824662707,102.44111455726281,109.37651062011719,195713800,78.33999633789062,79.68000030517578,76.6500015258789,77.20999908447266,483400,238.97000122070312,245.1300048828125,236.8000030517578,245.0500030517578,5561600
2020-09-22,3033.840087890625,3133.989990234375,3000.199951171875,3128.989990234375,6948800,4.71999979019165,4.820000171661377,4.539999961853027,4.539999961853027,69700,180.64999389648438,185.36000061035156,177.82000732421875,184.92999267578125,1823900,111.95988647028197,112.13873643192127,108.46238537455837,111.09544372558594,183055400,82.33000183105469,87.75,82.19999694824219,87.2699966430664,1441400,246.74000549316406,248.57000732421875,241.25999450683594,247.77999877929688,3600800
2020-09-23,3120.429931640625,3127.0,2992.3798828125,2999.860107421875,5652700,4.550000190734863,4.730000019073486,4.400000095367432,4.409999847412109,62200,185.11000061035156,185.8300018310547,176.8300018310547,177.47999572753906,1595900,110.90667434663558,111.39354078786847,106.08766310970678,106.43543243408203,150718700,87.73999786376953,91.81999969482422,87.31999969482422,89.63999938964844,1018200,248.49000549316406,248.77000427246094,235.35000610351562,235.99000549316406,7507900
2020-09-24,2977.7900390625,3069.300048828125,2965.0,3019.7900390625,5529400,4.329999923706055,4.489999771118164,4.110000133514404,4.25,267800,175.2100067138672,179.07000732421875,173.02999877929688,175.91000366210938,1325100,104.49789270959141,109.5454299877924,104.32898094075466,107.52840423583984,167743300,89.19000244140625,89.3499984741211,86.57599639892578,88.23999786376953,656900,235.83999633789062,239.9600067138672,233.6300048828125,237.5500030517578,4166800
2020-09-25,3054.860107421875,3101.5400390625,2999.0,3095.1298828125,4615200,4.210000038146973,4.590000152587891,4.179999828338623,4.329999923706055,174100,180.38999938964844,185.05999755859375,179.5,184.88999938964844,1869200,107.73704508834263,111.72142007441177,106.98189997916761,111.56243896484375,149981400,87.33000183105469,88.81999969482422,86.13999938964844,88.0,543400,237.38999938964844,243.9499969482422,235.0500030517578,242.74000549316406,5117800
2020-09-28,3148.85009765625,3175.0400390625,3117.169921875,3174.050048828125,4224200,4.340000152587891,4.53000020980835,4.320000171661377,4.369999885559082,71900,187.89999389648438,188.27999877929688,184.55999755859375,187.89999389648438,1247600,114.27499477092385,114.58301119322893,112.0592429474357,114.22531127929688,137672400,88.30000305175781,89.54000091552734,87.38999938964844,88.87999725341797,411200,247.55999755859375,248.5800018310547,242.2100067138672,246.6699981689453,4088300
2020-09-29,3175.389892578125,3188.260009765625,3132.5400390625,3144.8798828125,3495800,4.360000133514404,4.53000020980835,4.324999809265137,4.46999979019165,44800,188.1999969482422,189.6999969482422,185.4499969482422,187.17999267578125,1155800,113.81794492594432,114.57308251318636,112.84420450573403,113.36087799072266,99382200,89.0,92.61000061035156,88.62999725341797,91.56999969482422,542100,245.25999450683594,247.89999389648438,244.5,247.4499969482422,3983700
2020-09-30,3141.139892578125,3212.8798828125,3133.989990234375,3148.72998046875,4896100,4.5,4.869999885559082,4.5,4.75,77700,187.4499969482422,190.0,184.67999267578125,188.1300048828125,1584200,113.06280539308064,116.51063094518128,112.8938936280925,115.06989288330078,142675200,91.55000305175781,93.56999969482422,91.38999938964844,92.69999694824219,412000,246.64999389648438,255.41000366210938,246.22000122070312,251.32000732421875,8188500
2020-10-01,3208.0,3224.0,3172.0,3221.260009765625,4971900,4.800000190734863,4.860000133514404,4.267000198364258,4.420000076293945,269700,189.72000122070312,194.83999633789062,189.5399932861328,192.55999755859375,1591500,116.88819122183325,116.96768178095374,115.08976091039469,116.04362487792969,116120400,93.0199966430664,94.69000244140625,91.79000091552734,93.93000030517578,438500,253.17999267578125,254.6699981689453,250.80999755859375,253.4499969482422,4318000
2020-10-02,3153.6298828125,3195.800048828125,3123.0,3125.0,5613100,4.260000228881836,4.440000057220459,4.25,4.389999866485596,50800,192.5,197.19000244140625,190.5,194.8000030517578,1985200,112.16855538039286,114.632709826223,111.50283895622397,112.29772186279297,144712000,91.54000091552734,94.0199966430664,91.54000091552734,92.08000183105469,354900,249.75,254.9499969482422,247.2100067138672,247.85000610351562,4494500
2020-10-05,3145.840087890625,3202.530029296875,3140.85009765625,3199.199951171875,3775300,4.489999771118164,4.699999809265137,4.46999979019165,4.5,68800,195.0,196.0399932861328,192.99000549316406,194.07000732421875,1273300,113.18203358024823,115.90452080926171,112.8243336429312,115.75547790527344,106243800,92.94000244140625,95.69000244140625,92.7300033569336,95.23999786376953,346000,250.0,253.27999877929688,249.0,251.52999877929688,3403500
2020-10-06,3165.0,3182.0,3090.0,3099.9599609375,5086900,4.449999809265137,4.590000152587891,4.380000114440918,4.380000114440918,63200,195.44000244140625,202.44000244140625,194.5,198.19000244140625,1600000,114.96058948770253,115.37791114231763,111.53264053902521,112.43682861328125,161498200,95.30999755859375,99.02999877929688,94.98999786376953,96.55000305175781,393500,252.72999572753906,257.2900085449219,249.0,250.13999938964844,4448100
2020-10-07,3135.0,3200.0,3132.389892578125,3195.68994140625,4309400,4.440000057220459,4.699999809265137,4.420000076293945,4.679999828338623,101600,199.52000427246094,206.47000122070312,199.02000427246094,206.0800018310547,1576800,113.88749935288317,114.81155629421879,113.400625343562,114.34455871582031,96849000,97.66000366210938,100.5199966430664,97.12999725341797,99.31999969482422,538600,252.1999969482422,260.739990234375,252.1999969482422,259.9800109863281,4963200
2020-10-08,3224.989990234375,3233.2900390625,3174.989990234375,3190.550048828125,3174100,4.71999979019165,5.059999942779541,4.699999809265137,5.039999961853027,92700,206.8000030517578,210.61000061035156,206.3000030517578,209.0500030517578,2038900,115.50707867387494,115.65612158183964,113.85768363217011,114.23526000976562,83477200,99.5,100.30000305175781,98.4000015258789,99.95999908447266,277900,264.20001220703125,264.6199951171875,257.0799865722656,260.2200012207031,4150400
2020-10-09,3210.0,3288.989990234375,3197.830078125,3286.64990234375,4907900,5.070000171661377,5.5,5.050000190734863,5.079999923706055,110500,209.6300048828125,212.89999389648438,208.42999267578125,212.42999267578125,1195800,114.54327111571426,116.25228020860591,114.18557118554452,116.22247314453125,100506900,99.75,99.94999694824219,98.16999816894531,99.91000366210938,254200,262.8999938964844,266.04998779296875,261.5,265.9800109863281,4225000
2020-10-12,3349.93994140625,3496.239990234375,3339.550048828125,3442.929931640625,8364200,5.110000133514404,5.369999885559082,5.110000133514404,5.289999961853027,40700,214.5500030517578,217.99000549316406,212.5,215.33999633789062,1372900,119.29272751810349,124.380009751654,118.51771349398855,123.60499572753906,240226800,100.48999786376953,101.3499984741211,99.4000015258789,100.87999725341797,449700,270.0,270.0,265.2900085449219,267.07000732421875,4317000
2020-10-13,3467.989990234375,3492.3798828125,3424.219970703125,3443.6298828125,5744700,5.309999942779541,5.400000095367432,4.96999979019165,5.03000020980835,92900,214.74000549316406,219.5,214.10000610351562,215.8300018310547,1326300,124.46942124058292,124.58865707370029,118.88534238406011,120.3260726928711,262330500,100.63999938964844,101.91000366210938,99.8499984741211,100.22000122070312,387300,266.4200134277344,268.7900085449219,264.2300109863281,266.8299865722656,3713200
2020-10-14,3447.0,3464.8798828125,3340.0,3363.7099609375,5812700,5.03000020980835,5.119999885559082,4.800000190734863,4.949999809265137,77300,205.3800048828125,210.39999389648438,204.58999633789062,209.22999572753906,3200200,120.2267238943642,122.24374953688007,118.85554580542484,120.41551208496094,150712000,100.95999908447266,101.98300170898438,99.0999984741211,99.30999755859375,202500,270.0,270.1600036621094,258.75,261.8299865722656,5129500
2020-10-15,3292.010009765625,3355.8798828125,3280.0,3338.64990234375,5223400,4.820000171661377,4.989999771118164,4.800000190734863,4.869999885559082,37000,203.5500030517578,205.9499969482422,200.82000732421875,205.2899932861328,1408100,117.96128788871505,120.42543451077559,117.39493093616885,119.93856811523438,112559200,96.80000305175781,100.63999938964844,96.37000274658203,100.33000183105469,367700,258.1099853515625,260.5199890136719,254.02000427246094,257.7200012207031,5256800
2020-10-16,3363.22998046875,3399.659912109375,3160.0,3272.7099609375,6474400,4.829999923706055,5.052000045776367,4.659999847412109,4.679999828338623,60800,207.61000061035156,210.91000366210938,206.72999572753906,207.1999969482422,2616900,120.50492791071319,120.77320665177501,118.05071186490125,118.25936889648438,115393800,100.23999786376953,105.0,100.23999786376953,102.33000183105469,470400,259.239990234375,262.5199890136719,258.489990234375,258.54998779296875,3092300
2020-10-19,3299.610107421875,3329.0,3192.739990234375,3207.2099609375,5223600,4.760000228881836,4.992000102996826,4.579999923706055,4.579999923706055,38300,208.1999969482422,211.11000061035156,205.60000610351562,207.22000122070312,1418600,119.1933604779182,119.65041980697382,114.92084540337045,115.23880004882812,120639300,102.38999938964844,105.48999786376953,102.0,103.88999938964844,457600,259.760009765625,261.4800109863281,254.5,255.00999450683594,3242300
2020-10-20,3222.280029296875,3266.0,3192.010009765625,3217.010009765625,4509700,4.619999885559082,4.78000020980835,4.579999923706055,4.579999923706055,63600,209.49000549316406,213.6999969482422,208.94000244140625,211.5500030517578,1356000,115.45739984034736,118.21964011501777,114.8910428317193,116.759033203125,124423700,104.76000213623047,105.5,101.88999938964844,102.47000122070312,514500,256.1199951171875,259.17999267578125,254.0500030517578,255.97000122070312,2989300
2020-10-21,3212.5,3233.8798828125,3160.0,3184.93994140625,4592700,4.570000171661377,4.639999866485596,4.320000171661377,4.420000076293945,69800,210.0,222.19000244140625,203.02999877929688,211.6699981689453,3390100,115.92439675791216,117.95136066662545,115.70580149609444,116.12312316894531,89946000,102.86000061035156,103.83999633789062,99.23999786376953,100.16000366210938,414500,256.45001220703125,258.30999755859375,251.85000610351562,254.22999572753906,2794000
2020-10-22,3189.8701171875,3198.75,3121.93994140625,3176.39990234375,4212000,4.409999847412109,4.579999923706055,4.409999847412109,4.460000038146973,24800,214.94000244140625,221.9499969482422,212.00999450683594,219.4600067138672,2995000,116.69940183542418,117.28563522709509,113.85767881159084,115.01026916503906,101988000,100.27999877929688,103.20999908447266,100.27999877929688,102.81999969482422,442700,253.88999938964844,255.22000122070312,246.1300048828125,249.6699981689453,3685700
2020-10-23,3191.0,3205.330078125,3140.0,3204.39990234375,3466700,4.570000171661377,4.820000171661377,4.510000228881836,4.760000228881836,64900,218.1999969482422,218.4600067138672,211.88999938964844,216.50999450683594,1561800,115.64618826695525,115.8051693970243,113.54967199315406,114.30481719970703,82572600,103.70999908447266,105.3499984741211,102.20999908447266,104.66999816894531,309900,250.10000610351562,250.57000732421875,246.80999755859375,250.52000427246094,3159600
2020-10-26,3198.739990234375,3282.97998046875,3153.300048828125,3207.0400390625,5901200,4.760000228881836,4.760000228881836,4.420000076293945,4.53000020980835,51100,213.05999755859375,215.7899932861328,207.30999755859375,209.77999877929688,1253900,113.28139611073505,115.80516459106249,112.1586127729715,114.31475067138672,111850700,102.4000015258789,105.5999984741211,100.31199645996094,103.16999816894531,396000,245.3000030517578,248.11000061035156,237.3800048828125,241.97999572753906,5864100
2020-10-27,3224.93994140625,3291.659912109375,3211.300048828125,3286.330078125,4291000,4.550000190734863,4.550000190734863,4.349999904632568,4.380000114440918,59500,211.14999389648438,213.27999877929688,208.63999938964844,208.77000427246094,973500,114.75193620757214,116.53049776848223,113.80801040258021,115.85484313964844,92276800,103.4800033569336,105.5,102.13999938964844,105.08999633789062,376600,248.0,251.75,245.77000427246094,250.3000030517578,4285600
2020-10-28,3249.300048828125,3264.02001953125,3162.469970703125,3162.780029296875,5588300,4.300000190734863,4.324999809265137,4.0,4.139999866485596,108900,205.0,208.1999969482422,202.99000549316406,205.72000122070312,1080400,114.31475117372197,114.69231997266961,110.3899899529468,110.48934936523438,143937800,103.2300033569336,106.5,101.55000305175781,104.62999725341797,480200,244.60000610351562,245.4499969482422,238.00999450683594,238.42999267578125,4425400
2020-10-29,3201.27001953125,3257.25,3164.0,3211.010009765625,6596500,4.389999866485596,4.389999866485596,4.03000020980835,4.179999828338623,131500,207.1999969482422,208.38999938964844,204.97999572753906,205.8699951171875,816700,111.65187869672107,116.18273463536205,111.4829593560605,114.58302307128906,146129200,106.30000305175781,108.50499725341797,102.08999633789062,106.83999633789062,570700,242.52000427246094,242.52000427246094,237.1300048828125,237.13999938964844,4589000
2020-10-30,3157.75,3167.0,3019.0,3036.14990234375,8386400,4.199999809265137,4.309999942779541,3.9600000381469727,4.070000171661377,113100,203.89999389648438,204.60000610351562,196.77999877929688,198.0399932861328,1364900,110.35024402059851,111.27430095262963,107.03159266983035,108.164306640625,190272600,106.08000183105469,106.08000183105469,100.9800033569336,102.27999877929688,625300,235.82000732421875,237.75,228.66000366210938,232.27000427246094,5741200
